TIMESTAMP,CW_MIN,CW_MAX,N_OF_STATIONS,SEED,P_COLL,THR,FAILED_TRANSMISSIONS,SUCCEEDED_TRANSMISSIONS
1594979072.5091074,15,1023,50,264,0.7478,17.63456,222005,74875
1594979287.546454,15,1023,5,297,0.2682,28.73720832,44716,122016
1594979409.7675474,15,1023,10,297,0.4041,26.72751616,76967,113483
1594979557.2995057,15,1023,20,297,0.5447,23.79505664,120891,101032
1594979780.4474285,15,1023,50,297,0.7473,17.65434368,221728,74959
1594979994.631882,15,1023,5,330,0.2718,28.65713152,45423,121676
1594980108.871368,15,1023,10,330,0.4028,26.73764352,76577,113526
1594980261.7489479,15,1023,20,330,0.5464,23.74065152,121424,100801
1594980493.8321822,15,1023,50,330,0.7484,17.59946752,222329,74726
1594980705.1595814,31,1023,5,33,0.1787,29.09943808,26890,123554
1594980826.1187925,31,1023,10,33,0.2908,28.3483648,49357,120365
1594980956.4016333,31,1023,20,33,0.4167,26.48375296,80342,112448
1594981181.411109,31,1023,50,33,0.6024,22.32282112,143576,94781
1594981388.7759938,31,1023,5,66,0.1776,29.11898624,26691,123637
1594981492.339337,31,1023,10,66,0.2904,28.33494016,49243,120308
1594981648.5958161,31,1023,20,66,0.4185,26.42699264,80749,112207
1594981875.8428135,31,1023,50,66,0.6032,22.30091776,143934,94688
1594982081.4041207,31,1023,5,99,0.1779,29.12275456,26751,123653
1594982196.3557355,31,1023,10,99,0.2916,28.315392,49490,120225
1594982336.3144262,31,1023,20,99,0.4163,26.49906176,80237,112513
1594982563.4622343,31,1023,50,99,0.6021,22.34331136,143565,94868
1594982764.8020358,31,1023,5,132,0.1758,29.14630656,26405,123753
1594982872.9516683,31,1023,10,132,0.2906,28.34388992,49307,120346
1594983030.921424,31,1023,20,132,0.4175,26.47103488,80560,112394
1594983253.9504664,31,1023,50,132,0.6021,22.33389056,143481,94828
1594983469.7451386,31,1023,5,165,0.1770,29.13076224,26603,123687
1594983587.362997,31,1023,10,165,0.2897,28.36155392,49112,120421
1594983761.36919,31,1023,20,165,0.4178,26.44913152,80587,112301
1594984011.9283123,31,1023,50,165,0.6031,22.29055488,143834,94644
1594984226.318072,31,1023,5,198,0.1793,29.1032064,27000,123570
1594984373.1110058,31,1023,10,198,0.2932,28.27794432,49795,120066
1594984532.4770148,31,1023,20,198,0.4183,26.42345984,80661,112192
1594984776.3567703,31,1023,50,198,0.6025,22.33506816,143762,94833
1594984993.3160582,31,1023,5,231,0.1772,29.12722944,26635,123672
1594985115.6812274,31,1023,10,231,0.2903,28.3530752,49236,120385
1594985273.5812702,31,1023,20,231,0.4174,26.46962176,80536,112388
1594985511.3135364,31,1023,50,231,0.6025,22.33012224,143688,94812
1594985713.9779048,31,1023,5,264,0.1754,29.16844544,26352,123847
1594985839.9349139,31,1023,10,264,0.2918,28.30432256,49510,120178
1594985977.038144,31,1023,20,264,0.4171,26.46608896,80424,112373
1594986200.355306,31,1023,50,264,0.6031,22.30091776,143865,94688
1594986402.9030187,31,1023,5,297,0.1767,29.14512896,26565,123748
1594986506.3080122,31,1023,10,297,0.2917,28.3106816,49516,120205
1594986664.1669927,31,1023,20,297,0.4189,26.41615872,80860,112161
1594986893.3100204,31,1023,50,297,0.6028,22.32093696,143846,94773
1594987087.220245,31,1023,5,330,0.1787,29.0902528,26881,123515
1594987204.8550565,31,1023,10,330,0.2918,28.30973952,49521,120201
1594987361.073676,31,1023,20,330,0.4182,26.43523584,80696,112242
1594987584.1461978,31,1023,50,330,0.6018,22.3402496,143369,94855
1594987774.739446,63,1023,5,33,0.1044,28.08835072,13902,119261
1594987894.9198315,63,1023,10,33,0.1923,28.87569408,29195,122604
1594988027.4564238,63,1023,20,33,0.3032,28.10413056,51925,119328
1594988248.8482914,63,1023,50,33,0.4686,25.46489344,95351,108122
1594988430.5532525,63,1023,5,66,0.1045,28.07775232,13916,119216
1594988538.7536948,63,1023,10,66,0.1927,28.85025792,29240,122496
1594988695.489032,63,1023,20,66,0.3015,28.1375744,51580,119470
1594988911.4880705,63,1023,50,66,0.4681,25.47125248,95175,108149
1594989086.9274802,63,1023,5,99,0.1063,28.06008832,14169,119141
1594989208.2723947,63,1023,10,99,0.1939,28.83801088,29453,122444
1594989356.003363,63,1023,20,99,0.3027,28.11896832,51840,119391
1594989572.5138006,63,1023,50,99,0.4679,25.4809088,95154,108190
1594989760.1787436,63,1023,5,132,0.1045,28.09376768,13927,119284
1594989869.2086995,63,1023,10,132,0.1937,28.84225024,29411,122462
1594990018.707851,63,1023,20,132,0.3035,28.1057792,51995,119335
1594990237.054851,63,1023,50,132,0.4681,25.50139904,95298,108277
